0.161616,0.487065,0.46875,0.507015,0.36859,0.637973,0.562092,0.630819,0.575563,0
0.10101,0.487167,0.664063,0.507015,0.346154,0.638522,0.75817,0.690209,0.585209,0
0.10101,0.487167,0.492188,0.507015,0.349359,0.638785,0.620915,0.651685,0.581994,0
0.545455,0.48747,0.507813,0.507144,0.237179,0.638355,0.339869,0.770465,0.768489,1
0.10101,0.487167,0.5625,0.507015,0.317308,0.638236,0.673203,0.698234,0.617363,0
0.141414,0.487167,0.421875,0.507015,0.36859,0.638522,0.535948,0.621188,0.572347,0
0.141414,0.487268,0.492188,0.507015,0.362179,0.637592,0.594771,0.638844,0.575563,0
0.151515,0.487065,0.507813,0.5065,0.36859,0.637973,0.601307,0.638844,0.575563,0
0.222222,0.487268,0.476563,0.507015,0.38141,0.638164,0.529412,0.619583,0.572347,0
0.151515,0.486964,0.507813,0.507015,0.36859,0.638117,0.601307,0.638844,0.572347,0
0.10101,0.487268,0.429688,0.507015,0.358974,0.637973,0.568627,0.630819,0.575563,0
0.141414,0.487167,0.515625,0.507144,0.362179,0.637806,0.614379,0.64366,0.575563,0
0.10101,0.487167,0.445313,0.507015,0.342949,0.638308,0.581699,0.65008,0.59164,0
0.535354,0.487167,0.492188,0.5065,0.24359,0.638117,0.339869,0.75923,0.758842,1
0.232323,0.487672,0.539063,0.507015,0.38141,0.638117,0.581699,0.632424,0.572347,0
0.242424,0.487167,0.523438,0.507015,0.384615,0.638451,0.555556,0.624398,0.572347,0
0.171717,0.487167,0.523438,0.507401,0.371795,0.638689,0.601307,0.637239,0.572347,0
0.10101,0.487167,0.429688,0.507015,0.355769,0.637782,0.562092,0.634029,0.578778,0
0.181818,0.487369,0.523438,0.507015,0.371795,0.640718,0.588235,0.637239,0.575563,0
0.161616,0.487167,0.507813,0.506114,0.36859,0.637878,0.588235,0.637239,0.575563,0
0.181818,0.487268,0.5,0.507787,0.371795,0.638117,0.575163,0.632424,0.575563,0
0.161616,0.487167,0.453125,0.506758,0.36859,0.638117,0.555556,0.627608,0.575563,0
0.10101,0.487065,0.664063,0.5065,0.358974,0.637973,0.764706,0.677368,0.572347,0
0.171717,0.487167,0.46875,0.507015,0.36859,0.637878,0.562092,0.630819,0.575563,0
0.181818,0.487167,0.484375,0.506886,0.371795,0.63783,0.555556,0.629213,0.575563,0
0.222222,0.487268,0.445313,0.507015,0.38141,0.638284,0.503268,0.613162,0.572347,0
0.151515,0.486762,0.484375,0.507015,0.36859,0.638117,0.581699,0.632424,0.572347,0
0.10101,0.487167,0.445313,0.506886,0.301282,0.638117,0.581699,0.691814,0.630225,0
0.141414,0.487167,0.453125,0.507015,0.36859,0.638665,0.562092,0.626003,0.572347,0
0.282828,0.486762,0.484375,0.507015,0.387821,0.638117,0.496732,0.613162,0.572347,0
0.141414,0.487167,0.523438,0.50753,0.362179,0.63795,0.620915,0.645265,0.575563,0
0.10101,0.487167,0.4375,0.507015,0.342949,0.637878,0.581699,0.65008,0.588424,0
0.10101,0.487167,0.4375,0.506886,0.339744,0.637806,0.575163,0.653291,0.594855,0
0.10101,0.485651,0.445313,0.507015,0.317308,0.638117,0.588235,0.675762,0.614148,0
0.10101,0.487167,0.671875,0.507015,0.342949,0.637878,0.764706,0.696629,0.59164,0
0.131313,0.486661,0.429688,0.507144,0.362179,0.638117,0.54902,0.626003,0.575563,0
